                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.1135,                 1.5069,                 1.3994,                0.42512,                0.61562,                0.49241,                0.30214,                 1.4101,                  2.142,                 1.7018,             0.00072579,             0.00072579,             0.00072579
                     29,                  1.097,                 1.5358,                 1.4191,                0.60696,                0.44284,                0.53086,                0.35291,                 1.4324,                 1.8326,                 1.7637,             0.00072167,             0.00072167,             0.00072167
                     30,                 1.1036,                 1.4737,                  1.384,                0.42234,                0.61997,                0.52497,                0.32522,                 1.3722,                 1.9958,                   1.64,             0.00071755,             0.00071755,             0.00071755
                     31,                 1.0833,                 1.4123,                 1.3503,                0.43214,                0.58883,                0.53793,                0.34904,                 1.3006,                 1.8766,                 1.6025,             0.00071342,             0.00071342,             0.00071342
                     32,                 1.0832,                 1.4237,                 1.3764,                 0.5929,                0.44634,                0.49624,                0.32164,                 1.3799,                 2.1234,                 1.7234,              0.0007093,              0.0007093,              0.0007093
                     33,                 1.0351,                 1.4106,                 1.3651,                0.43157,                0.61957,                 0.5253,                0.33609,                 1.3303,                 2.0154,                 1.6443,             0.00070518,             0.00070518,             0.00070518
                     34,                 1.0543,                 1.3962,                 1.3776,                0.46831,                0.51885,                0.47369,                0.30799,                 1.4155,                 1.7901,                 1.7386,             0.00070105,             0.00070105,             0.00070105
                     35,                 1.0765,                 1.4298,                 1.3718,                0.53378,                0.56356,                0.54079,                0.33729,                  1.805,                 1.7525,                 2.1817,             0.00069693,             0.00069693,             0.00069693
                     36,                 1.0392,                 1.3135,                 1.3614,                0.47255,                 0.5458,                0.47185,                0.30259,                 1.4965,                 2.1257,                 1.7963,             0.00069281,             0.00069281,             0.00069281
                     37,                 1.0596,                 1.3592,                 1.3697,                0.39416,                0.63676,                0.50351,                0.32602,                 1.3327,                 1.9838,                 1.6655,             0.00068868,             0.00068868,             0.00068868
                     38,                 1.0334,                 1.3251,                  1.356,                0.49041,                0.48773,                0.48923,                0.32084,                  1.446,                 2.2251,                 1.7709,             0.00068456,             0.00068456,             0.00068456
                     39,                 1.0275,                 1.3023,                 1.3361,                0.58152,                0.55782,                0.59849,                0.39851,                 1.3266,                 1.7806,                 1.6179,             0.00068044,             0.00068044,             0.00068044
                     40,                 1.0096,                 1.2359,                   1.33,                0.51238,                0.61127,                 0.5699,                0.38045,                  1.401,                 1.7355,                 1.7432,             0.00067631,             0.00067631,             0.00067631
                     41,                 1.0201,                 1.2731,                 1.3475,                0.51666,                0.57518,                0.54695,                0.34313,                 1.4523,                 1.6991,                 1.8379,             0.00067219,             0.00067219,             0.00067219
                     42,                 1.0007,                 1.2352,                 1.3293,                0.47399,                0.51901,                0.52056,                0.33907,                 1.4609,                 1.9529,                 1.8212,             0.00066807,             0.00066807,             0.00066807
                     43,                 1.0296,                 1.2412,                 1.3314,                0.49992,                0.50844,                0.48489,                0.31807,                 1.3971,                 2.0713,                 1.7221,             0.00066394,             0.00066394,             0.00066394
                     44,                 1.0065,                 1.2164,                 1.3287,                0.46981,                0.64018,                0.56603,                0.37481,                 1.3664,                 1.7982,                 1.6825,             0.00065982,             0.00065982,             0.00065982
                     45,                0.98468,                  1.232,                  1.339,                0.52381,                0.56617,                0.52756,                 0.3469,                 1.3093,                 1.7177,                 1.6215,              0.0006557,              0.0006557,              0.0006557
                     46,                 0.9736,                 1.2221,                 1.3192,                0.49776,                0.53557,                0.53294,                0.34374,                 1.4389,                 1.8456,                 1.7196,             0.00065157,             0.00065157,             0.00065157
                     47,                 1.0231,                  1.223,                 1.3229,                0.43762,                0.62907,                0.54275,                0.34741,                 1.3562,                 1.9296,                 1.6446,             0.00064745,             0.00064745,             0.00064745
                     48,                 1.0181,                 1.1815,                 1.3311,                0.55711,                0.53698,                0.56436,                0.36325,                 1.4096,                 1.7821,                 1.6751,             0.00064333,             0.00064333,             0.00064333
                     49,                 1.0101,                 1.1106,                 1.3165,                0.45919,                0.61154,                 0.5329,                0.35262,                 1.4241,                  1.791,                 1.7125,              0.0006392,              0.0006392,              0.0006392
                     50,                0.99443,                  1.125,                 1.3211,                0.47035,                0.65672,                0.58615,                0.37787,                 1.2696,                 1.6808,                 1.5928,             0.00063508,             0.00063508,             0.00063508
                     51,                0.96142,                 1.0982,                 1.2981,                0.61856,                0.45116,                0.54806,                0.36157,                 1.3281,                 1.6959,                 1.6247,             0.00063096,             0.00063096,             0.00063096
                     52,                0.95683,                 1.1015,                 1.2871,                0.60616,                0.55316,                0.58852,                0.38019,                 1.5009,                 1.8166,                 1.8245,             0.00062683,             0.00062683,             0.00062683
                     53,                0.95412,                 1.0465,                 1.2888,                 0.5524,                0.59128,                0.57149,                0.38659,                 1.2671,                 1.6818,                 1.5928,             0.00062271,             0.00062271,             0.00062271
                     54,                0.93959,                 1.0309,                 1.2684,                0.64263,                0.61027,                0.59815,                0.38686,                  1.362,                 1.5082,                 1.6876,             0.00061859,             0.00061859,             0.00061859
                     55,                0.92775,                 1.0616,                 1.2632,                0.56018,                0.59869,                0.56449,                 0.3569,                  1.595,                 1.7366,                 1.9092,             0.00061446,             0.00061446,             0.00061446
                     56,                 0.9392,                  1.035,                   1.28,                0.48235,                0.52239,                0.47406,                0.31512,                 1.4515,                 1.9739,                 1.7691,             0.00061034,             0.00061034,             0.00061034
                     57,                 0.9439,                 1.0408,                 1.2664,                0.50322,                0.64737,                0.58191,                0.36198,                 1.5005,                 1.8973,                 1.8078,             0.00060622,             0.00060622,             0.00060622
                     58,                0.90324,                0.98655,                 1.2441,                0.53927,                0.52124,                0.55525,                0.35583,                 1.3921,                 2.0516,                 1.7371,             0.00060209,             0.00060209,             0.00060209
                     59,                0.92926,                 1.0397,                 1.2764,                0.60201,                0.63305,                0.61543,                0.38409,                 1.3982,                 1.7968,                 1.7389,             0.00059797,             0.00059797,             0.00059797
                     60,                0.92628,                 1.0317,                 1.2609,                0.56534,                0.55538,                0.57938,                0.38705,                 1.2861,                 1.5524,                 1.6136,             0.00059385,             0.00059385,             0.00059385
                     61,                0.89487,                0.97674,                 1.2423,                0.58971,                0.55459,                0.61014,                0.40003,                 1.2851,                 1.5804,                 1.6286,             0.00058972,             0.00058972,             0.00058972
                     62,                0.91329,                 1.0051,                  1.261,                0.63261,                0.64642,                0.62876,                0.40856,                 1.4468,                 1.5749,                  1.806,              0.0005856,              0.0005856,              0.0005856
                     63,                0.90781,                0.97241,                 1.2532,                 0.5706,                0.56454,                0.60729,                0.39873,                 1.4095,                 1.5804,                 1.7811,             0.00058148,             0.00058148,             0.00058148
                     64,                0.89392,                0.95603,                 1.2342,                0.60871,                0.57267,                0.59609,                0.38767,                 1.4074,                 1.6929,                 1.7908,             0.00057735,             0.00057735,             0.00057735
                     65,                0.92618,                0.98335,                 1.2406,                0.58643,                0.55633,                0.57089,                0.36343,                 1.4638,                 1.4806,                 1.8433,             0.00057323,             0.00057323,             0.00057323
                     66,                0.88199,                 0.9338,                 1.2256,                0.55007,                0.58173,                0.58692,                 0.3644,                 1.3984,                 1.6099,                 1.7838,             0.00056911,             0.00056911,             0.00056911
                     67,                0.89284,                0.94697,                 1.2635,                0.67368,                0.54227,                0.61156,                0.38751,                 1.4402,                 1.5106,                 1.8097,             0.00056498,             0.00056498,             0.00056498
                     68,                0.87352,                0.93276,                 1.2475,                 0.5578,                0.62558,                0.61696,                0.39818,                 1.4195,                  1.426,                 1.8194,             0.00056086,             0.00056086,             0.00056086
                     69,                0.93368,                0.94917,                 1.2621,                0.62006,                0.51534,                0.56165,                0.35663,                 1.3492,                 1.6396,                 1.7149,             0.00055674,             0.00055674,             0.00055674
                     70,                0.88069,                 0.8958,                 1.2527,                0.48873,                0.61198,                0.57621,                0.36646,                 1.4179,                 1.7267,                 1.7668,             0.00055261,             0.00055261,             0.00055261
                     71,                0.87496,                0.89306,                 1.2344,                0.50646,                0.61028,                0.58236,                0.37409,                 1.3561,                 1.7619,                 1.6733,             0.00054849,             0.00054849,             0.00054849
                     72,                0.88562,                0.91818,                 1.2288,                0.49804,                0.54791,                0.54933,                0.34803,                 1.4385,                 1.6974,                 1.7936,             0.00054437,             0.00054437,             0.00054437
                     73,                0.89984,                0.92269,                 1.2624,                0.58576,                0.60904,                0.59812,                   0.39,                 1.3527,                  1.775,                  1.733,             0.00054024,             0.00054024,             0.00054024
                     74,                0.86229,                0.89495,                 1.2159,                0.49953,                0.62492,                0.58782,                0.38371,                 1.4382,                 1.8785,                 1.7412,             0.00053612,             0.00053612,             0.00053612
                     75,                 0.9123,                0.89307,                 1.2716,                0.61461,                0.57616,                0.61991,                0.39283,                  1.475,                 1.5659,                 1.8094,               0.000532,               0.000532,               0.000532
                     76,                0.87162,                0.90727,                 1.2273,                0.56865,                0.61363,                 0.6183,                0.39003,                 1.4196,                 1.5906,                 1.7883,             0.00052787,             0.00052787,             0.00052787
                     77,                0.88545,                0.88922,                 1.2444,                0.48644,                0.61949,                0.56786,                0.35149,                 1.4094,                 1.7229,                   1.75,             0.00052375,             0.00052375,             0.00052375
                     78,                0.86073,                 0.8683,                 1.2278,                0.63128,                0.52852,                0.57534,                0.37185,                 1.3955,                 1.7882,                 1.7452,             0.00051963,             0.00051963,             0.00051963
                     79,                 0.8476,                0.84763,                 1.1981,                0.55466,                0.53841,                0.57678,                 0.3683,                 1.4939,                 1.5319,                 1.8417,              0.0005155,              0.0005155,              0.0005155
                     80,                0.88765,                0.89082,                 1.2241,                  0.565,                 0.5821,                0.58954,                0.37352,                  1.421,                 1.5755,                 1.7651,             0.00051138,             0.00051138,             0.00051138
                     81,                0.85091,                0.84573,                 1.2132,                 0.6136,                0.56164,                0.58287,                0.35066,                 1.4969,                   1.61,                 1.8565,             0.00050726,             0.00050726,             0.00050726
                     82,                0.84941,                0.85512,                  1.197,                0.58379,                0.52195,                 0.5667,                0.37225,                 1.4398,                 1.8354,                  1.796,             0.00050313,             0.00050313,             0.00050313
                     83,                0.85277,                0.79798,                 1.2134,                0.69436,                0.58076,                0.64069,                0.41653,                 1.2743,                 1.6685,                 1.6275,             0.00049901,             0.00049901,             0.00049901
                     84,                0.80955,                0.75684,                 1.2013,                0.54297,                0.61777,                0.61521,                0.39605,                 1.4703,                 1.7888,                 1.8232,             0.00049489,             0.00049489,             0.00049489
                     85,                0.83518,                0.80838,                 1.2014,                0.59773,                0.53454,                0.58645,                 0.3801,                 1.3619,                 1.5276,                 1.6924,             0.00049076,             0.00049076,             0.00049076
                     86,                0.84651,                0.80369,                  1.199,                0.55148,                0.57258,                0.58318,                0.37805,                 1.3043,                 1.6336,                 1.6505,             0.00048664,             0.00048664,             0.00048664
                     87,                0.78955,                0.75057,                 1.1722,                0.57497,                0.61143,                 0.5711,                0.36166,                 1.3064,                 1.8207,                 1.6665,             0.00048252,             0.00048252,             0.00048252
                     88,                0.78205,                0.78808,                  1.189,                0.68028,                0.51116,                0.59703,                 0.3889,                 1.3945,                 1.6044,                 1.7733,             0.00047839,             0.00047839,             0.00047839
                     89,                0.82328,                0.78391,                 1.1931,                0.52285,                0.67596,                0.62231,                0.39712,                 1.4395,                 1.6432,                 1.7651,             0.00047427,             0.00047427,             0.00047427
                     90,                0.78991,                0.76587,                 1.1639,                0.60756,                0.54986,                0.58202,                0.37918,                 1.3644,                 1.6574,                 1.7417,             0.00047015,             0.00047015,             0.00047015
                     91,                0.79376,                0.76252,                 1.1792,                0.49143,                0.62773,                0.57219,                0.36182,                 1.4114,                 1.7468,                 1.8096,             0.00046602,             0.00046602,             0.00046602
                     92,                0.78691,                0.74871,                 1.1705,                0.53412,                0.58062,                0.57845,                0.38472,                 1.4293,                 1.7339,                 1.7939,              0.0004619,              0.0004619,              0.0004619
                     93,                0.81162,                0.79315,                 1.1828,                0.67837,                0.48092,                0.58105,                0.39224,                 1.3945,                 1.6288,                 1.8127,             0.00045778,             0.00045778,             0.00045778
                     94,                0.79287,                0.75482,                  1.156,                0.63379,                0.57033,                0.61755,                0.39962,                 1.4328,                 1.6009,                 1.8143,             0.00045365,             0.00045365,             0.00045365
                     95,                0.76012,                0.69822,                  1.156,                0.51262,                0.61689,                0.58297,                0.36714,                 1.5938,                  1.876,                 2.0251,             0.00044953,             0.00044953,             0.00044953
                     96,                0.79219,                0.77757,                 1.1853,                0.64567,                0.52699,                0.61798,                0.39682,                 1.4524,                 1.4208,                 1.8585,             0.00044541,             0.00044541,             0.00044541
                     97,                0.76321,                0.75635,                 1.1502,                0.52329,                0.60694,                0.59766,                 0.3764,                 1.5366,                 1.8025,                 1.9934,             0.00044128,             0.00044128,             0.00044128
                     98,                0.79246,                0.75407,                 1.1686,                 0.5239,                0.68299,                0.61422,                0.39585,                 1.4404,                 1.7454,                 1.9166,             0.00043716,             0.00043716,             0.00043716
                     99,                0.76071,                0.71938,                 1.1468,                0.57972,                0.62193,                0.62976,                0.40114,                 1.4569,                 1.6074,                 1.7983,             0.00043304,             0.00043304,             0.00043304
                    100,                0.77213,                0.73289,                 1.1639,                0.53619,                0.65079,                0.61943,                0.39017,                 1.3129,                 1.6361,                  1.688,             0.00042891,             0.00042891,             0.00042891
                    101,                0.76494,                0.73038,                 1.1544,                0.63521,                0.53834,                0.59443,                0.37422,                   1.49,                 1.7767,                  1.838,             0.00042479,             0.00042479,             0.00042479
                    102,                0.79757,                0.77132,                 1.1701,                0.55125,                0.58441,                  0.573,                0.36804,                 1.4293,                 1.8209,                 1.7545,             0.00042066,             0.00042066,             0.00042066
                    103,                0.71725,                0.70246,                 1.1343,                0.61578,                0.56483,                0.58866,                0.38774,                 1.2682,                 1.7196,                 1.6498,             0.00041654,             0.00041654,             0.00041654
                    104,                0.74762,                0.72689,                 1.1481,                0.61083,                0.52061,                0.60851,                0.39652,                 1.3945,                 1.5576,                 1.7746,             0.00041242,             0.00041242,             0.00041242
                    105,                0.73777,                0.69624,                 1.1393,                0.55879,                0.58454,                0.61976,                0.39921,                 1.3758,                 1.4574,                 1.7588,             0.00040829,             0.00040829,             0.00040829
                    106,                 0.7334,                0.70249,                 1.1378,                0.65287,                0.55525,                0.61572,                0.39059,                 1.3828,                  1.543,                 1.8253,             0.00040417,             0.00040417,             0.00040417
                    107,                0.72938,                0.67366,                 1.1386,                0.48911,                0.69362,                0.59052,                0.37196,                 1.4858,                 1.5172,                 1.8592,             0.00040005,             0.00040005,             0.00040005
                    108,                 0.7386,                0.69624,                 1.1515,                0.46279,                0.61228,                0.54861,                0.33731,                 1.4068,                 1.8675,                 1.7869,             0.00039592,             0.00039592,             0.00039592
                    109,                0.73301,                0.67826,                 1.1403,                0.63226,                0.56226,                0.62777,                0.40263,                 1.4437,                 1.5522,                 1.9019,              0.0003918,              0.0003918,              0.0003918
                    110,                0.73337,                0.67549,                 1.1357,                0.60769,                0.59729,                0.61812,                0.39737,                 1.4603,                 1.5031,                 1.9921,             0.00038768,             0.00038768,             0.00038768
                    111,                0.71498,                0.66409,                  1.134,                0.57832,                0.52252,                 0.5937,                0.37208,                 1.4151,                 1.5659,                 1.8798,             0.00038355,             0.00038355,             0.00038355
                    112,                0.74177,                0.68578,                 1.1327,                0.49838,                0.58477,                0.59318,                0.38797,                 1.4422,                 1.6419,                 1.8124,             0.00037943,             0.00037943,             0.00037943
                    113,                0.71703,                0.63999,                  1.135,                0.69143,                0.51206,                0.60363,                0.39922,                 1.3672,                 1.6082,                 1.7523,             0.00037531,             0.00037531,             0.00037531
                    114,                0.72031,                0.65656,                 1.1288,                0.63854,                0.53928,                0.60365,                0.38195,                 1.4714,                 1.7076,                 1.8233,             0.00037118,             0.00037118,             0.00037118
                    115,                0.72104,                0.66676,                 1.1348,                 0.6311,                0.53952,                0.59867,                0.38433,                 1.3332,                 1.6298,                 1.7006,             0.00036706,             0.00036706,             0.00036706
                    116,                0.68184,                0.65138,                 1.1194,                0.57857,                0.54236,                0.58975,                0.38543,                 1.3138,                 1.5618,                 1.6933,             0.00036294,             0.00036294,             0.00036294
                    117,                0.70707,                0.64712,                  1.119,                0.59618,                0.50316,                 0.5765,                0.37387,                 1.3526,                 1.7197,                 1.7235,             0.00035881,             0.00035881,             0.00035881
                    118,                0.70723,                0.65925,                 1.1248,                0.60397,                0.58725,                0.60545,                0.38752,                 1.3918,                 1.7772,                 1.7588,             0.00035469,             0.00035469,             0.00035469
                    119,                0.71428,                 0.6444,                 1.1257,                0.60028,                0.53196,                0.60804,                0.39145,                 1.4713,                 1.5105,                 1.8588,             0.00035057,             0.00035057,             0.00035057
                    120,                0.67934,                0.61726,                  1.103,                0.59901,                0.57569,                0.61323,                0.39741,                 1.4491,                 1.5692,                 1.8193,             0.00034644,             0.00034644,             0.00034644
                    121,                0.72012,                0.62619,                 1.1217,                0.53701,                0.63723,                0.62351,                0.40495,                  1.474,                 1.6532,                 1.8575,             0.00034232,             0.00034232,             0.00034232
                    122,                0.69812,                0.63291,                 1.1037,                0.59805,                0.55404,                0.60686,                0.39012,                 1.4462,                 1.6694,                 1.8926,              0.0003382,              0.0003382,              0.0003382
                    123,                 0.6555,                0.61497,                 1.0987,                0.57698,                0.61433,                0.59563,                0.38097,                 1.4308,                 1.8851,                 1.8749,             0.00033407,             0.00033407,             0.00033407
                    124,                0.65852,                0.60092,                 1.0991,                0.56953,                0.57941,                0.57478,                0.37042,                 1.4643,                 1.8537,                 1.8992,             0.00032995,             0.00032995,             0.00032995
                    125,                0.67855,                 0.6072,                 1.0993,                0.56417,                0.57494,                0.60682,                0.39435,                 1.4133,                 1.6158,                 1.8233,             0.00032583,             0.00032583,             0.00032583
                    126,                0.66963,                0.58887,                 1.1004,                0.66019,                  0.511,                0.59807,                 0.3826,                 1.4519,                 1.6815,                 1.8748,              0.0003217,              0.0003217,              0.0003217
                    127,                0.66967,                0.63358,                    1.1,                0.66128,                 0.5465,                 0.6197,                0.40555,                 1.4682,                 1.6216,                 1.8436,             0.00031758,             0.00031758,             0.00031758
                    128,                0.67002,                0.61519,                 1.1066,                0.68831,                0.53481,                0.61967,                0.40609,                  1.466,                 1.6823,                 1.9044,             0.00031346,             0.00031346,             0.00031346
                    129,                0.65815,                0.58346,                 1.0877,                0.56952,                0.61202,                0.62343,                0.41366,                 1.3981,                 1.6768,                 1.8105,             0.00030933,             0.00030933,             0.00030933
                    130,                0.67069,                0.59891,                 1.0977,                0.59411,                0.59367,                0.61202,                0.40688,                 1.4443,                 1.6368,                 1.8974,             0.00030521,             0.00030521,             0.00030521
                    131,                0.65777,                0.59644,                 1.0951,                0.61888,                0.54768,                0.61373,                0.41227,                 1.3855,                 1.6337,                 1.7931,             0.00030109,             0.00030109,             0.00030109
                    132,                0.63794,                0.57936,                 1.0893,                0.55329,                0.61024,                0.59449,                0.40967,                 1.3488,                 1.6963,                 1.7756,             0.00029696,             0.00029696,             0.00029696
                    133,                0.64695,                0.55956,                 1.0845,                0.53518,                0.60959,                0.61906,                0.42139,                 1.3044,                 1.6671,                 1.6811,             0.00029284,             0.00029284,             0.00029284
                    134,                0.64816,                0.56109,                 1.0836,                0.52387,                0.60772,                0.60209,                0.40322,                 1.3769,                 1.6372,                  1.801,             0.00028872,             0.00028872,             0.00028872
                    135,                0.63965,                0.59845,                 1.0937,                0.54892,                0.58183,                0.57921,                0.38403,                 1.4059,                  1.717,                 1.8725,             0.00028459,             0.00028459,             0.00028459
                    136,                0.64583,                0.58411,                 1.0864,                0.56058,                  0.564,                0.58833,                0.38984,                 1.3794,                 1.7158,                 1.8312,             0.00028047,             0.00028047,             0.00028047
                    137,                0.64311,                0.56941,                 1.0862,                0.58752,                0.58895,                0.59703,                0.38661,                 1.3711,                 1.6855,                  1.802,             0.00027635,             0.00027635,             0.00027635
                    138,                0.64327,                0.59235,                 1.1112,                0.49904,                 0.5963,                0.58756,                 0.3784,                 1.3872,                 1.6502,                 1.8021,             0.00027222,             0.00027222,             0.00027222
                    139,                0.65465,                0.59597,                 1.0852,                0.54877,                0.57465,                0.58257,                0.38244,                 1.4152,                 1.6437,                   1.85,              0.0002681,              0.0002681,              0.0002681
                    140,                0.64775,                0.58957,                  1.091,                0.65768,                0.50826,                0.58655,                0.39083,                 1.4534,                 1.7182,                 1.9161,             0.00026398,             0.00026398,             0.00026398
                    141,                0.64876,                 0.5645,                 1.0753,                 0.5347,                0.59102,                0.59669,                0.38423,                 1.4747,                 1.6826,                 1.9784,             0.00025985,             0.00025985,             0.00025985
                    142,                0.61631,                0.54691,                 1.0741,                0.54554,                0.55824,                0.57743,                0.36952,                 1.4284,                 1.7095,                 1.8922,             0.00025573,             0.00025573,             0.00025573
                    143,                0.61654,                0.54181,                 1.0513,                0.54745,                0.54573,                0.57421,                0.37368,                 1.4087,                 1.7787,                 1.8213,             0.00025161,             0.00025161,             0.00025161
                    144,                0.61159,                0.56235,                 1.0761,                  0.537,                0.53236,                0.55625,                0.36785,                 1.4017,                 1.7778,                 1.8413,             0.00024748,             0.00024748,             0.00024748
                    145,                0.62667,                0.55922,                 1.0744,                0.50972,                0.58965,                0.56138,                0.37296,                 1.4364,                 1.7563,                 1.8922,             0.00024336,             0.00024336,             0.00024336
                    146,                0.64096,                0.56729,                 1.0765,                0.58844,                0.51266,                0.56746,                0.37021,                 1.4078,                 1.6995,                 1.8996,             0.00023924,             0.00023924,             0.00023924
                    147,                0.59687,                0.54242,                 1.0642,                0.56595,                0.56712,                0.56643,                0.36774,                 1.4508,                 1.7651,                 1.9478,             0.00023511,             0.00023511,             0.00023511
                    148,                0.60583,                0.52298,                 1.0645,                0.60103,                0.54289,                0.57768,                0.38422,                 1.4123,                  1.814,                 1.8614,             0.00023099,             0.00023099,             0.00023099
                    149,                 0.6184,                0.52693,                 1.0808,                0.66377,                0.51091,                0.58998,                0.38803,                 1.4495,                 1.6829,                 1.9369,             0.00022687,             0.00022687,             0.00022687
                    150,                0.60251,                0.51823,                 1.0628,                0.69396,                0.47036,                0.58576,                0.38302,                 1.4043,                 1.6753,                 1.8099,             0.00022274,             0.00022274,             0.00022274
                    151,                0.60648,                0.53786,                  1.081,                0.59512,                0.51796,                0.58571,                0.37822,                 1.4414,                 1.7532,                 1.8462,             0.00021862,             0.00021862,             0.00021862
                    152,                0.58682,                0.55513,                 1.0489,                0.55678,                0.62452,                0.59198,                0.38122,                 1.4183,                 1.6887,                 1.8558,              0.0002145,              0.0002145,              0.0002145
                    153,                0.60101,                0.55023,                 1.0776,                 0.4924,                0.65853,                0.59737,                0.38972,                 1.4145,                    1.7,                 1.8639,             0.00021037,             0.00021037,             0.00021037
