                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.60496,                0.59319,                 1.1388,                0.62264,                0.61706,                0.61589,                0.40898,                 1.2546,                 1.3338,                 2.1671,             0.00023099,             0.00023099,             0.00023099
                    148,                0.59506,                0.57052,                 1.1328,                0.67518,                0.61802,                0.63973,                0.41981,                 1.2711,                 1.3068,                 2.1999,             0.00022687,             0.00022687,             0.00022687
                    149,                 0.5897,                0.57513,                 1.1289,                0.67335,                0.59583,                0.63696,                0.42294,                 1.2704,                  1.301,                  2.201,             0.00022274,             0.00022274,             0.00022274
                    150,                0.59533,                0.58127,                 1.1343,                0.68255,                0.56311,                 0.6199,                0.41386,                 1.2573,                 1.3146,                 2.1985,             0.00021862,             0.00021862,             0.00021862
                    151,                0.58075,                0.56193,                 1.1247,                  0.659,                0.58724,                0.61339,                0.40329,                 1.2725,                 1.3385,                  2.208,              0.0002145,              0.0002145,              0.0002145
                    152,                0.58802,                0.59706,                 1.1375,                0.71839,                0.59596,                0.61926,                0.40879,                 1.2624,                 1.3364,                 2.1761,             0.00021037,             0.00021037,             0.00021037
                    153,                0.57838,                0.56868,                 1.1229,                0.69627,                0.59601,                  0.626,                0.41211,                 1.2892,                 1.3261,                 2.2086,             0.00020625,             0.00020625,             0.00020625
                    154,                0.56478,                0.55738,                 1.1143,                0.70868,                0.61717,                0.63508,                0.42127,                 1.2624,                 1.2723,                 2.1645,             0.00020213,             0.00020213,             0.00020213
                    155,                0.57805,                0.56733,                 1.1229,                0.70062,                 0.5974,                0.63785,                0.42034,                 1.2646,                  1.291,                 2.1884,               0.000198,               0.000198,               0.000198
                    156,                0.57283,                0.56255,                 1.1206,                0.63108,                0.61688,                0.61651,                0.40423,                 1.2751,                 1.3428,                 2.1995,             0.00019388,             0.00019388,             0.00019388
                    157,                0.56829,                0.55074,                 1.1175,                0.65579,                0.61475,                0.63066,                0.41087,                 1.2862,                 1.3634,                  2.223,             0.00018976,             0.00018976,             0.00018976
                    158,                0.56793,                0.54339,                 1.1251,                0.71536,                0.58838,                0.62668,                0.40598,                 1.2875,                 1.3739,                 2.2424,             0.00018563,             0.00018563,             0.00018563
                    159,                0.56137,                 0.5338,                   1.11,                 0.7129,                0.59303,                0.63535,                0.41398,                  1.293,                 1.3557,                  2.241,             0.00018151,             0.00018151,             0.00018151
                    160,                0.56204,                 0.5235,                 1.1154,                0.66947,                0.60304,                0.62628,                0.41077,                 1.2535,                 1.4058,                 2.1849,             0.00017739,             0.00017739,             0.00017739
                    161,                0.57271,                0.54733,                 1.1176,                0.64701,                0.64153,                0.62778,                0.40895,                 1.2649,                 1.3996,                 2.2183,             0.00017326,             0.00017326,             0.00017326
                    162,                0.55829,                0.54371,                 1.1099,                 0.6769,                0.59905,                0.63283,                0.41302,                 1.2616,                 1.3886,                 2.2155,             0.00016914,             0.00016914,             0.00016914
                    163,                0.56316,                0.53027,                   1.11,                0.67596,                0.59076,                0.62422,                0.40973,                 1.2652,                 1.3981,                 2.2274,             0.00016502,             0.00016502,             0.00016502
                    164,                0.55277,                0.53294,                 1.1092,                0.65736,                 0.6074,                0.62708,                0.41675,                  1.275,                 1.4157,                 2.1919,             0.00016089,             0.00016089,             0.00016089
                    165,                0.53699,                0.51748,                   1.09,                0.61542,                0.63918,                0.62655,                0.41725,                 1.2502,                 1.4002,                 2.1606,             0.00015677,             0.00015677,             0.00015677
                    166,                0.55135,                0.52381,                 1.1043,                0.55775,                0.64752,                0.61409,                0.40273,                 1.2779,                 1.4282,                 2.1919,             0.00015265,             0.00015265,             0.00015265
                    167,                0.54899,                0.51894,                 1.1038,                0.57945,                0.66389,                0.63421,                 0.4219,                 1.2679,                 1.3716,                 2.1834,             0.00014852,             0.00014852,             0.00014852
                    168,                0.53841,                0.51331,                 1.0979,                0.58214,                0.67029,                 0.6411,                0.42007,                 1.2626,                   1.33,                 2.1613,              0.0001444,              0.0001444,              0.0001444
                    169,                0.52878,                0.50082,                 1.0912,                0.67057,                0.57052,                0.62078,                0.40878,                 1.2436,                 1.3362,                 2.1223,             0.00014028,             0.00014028,             0.00014028
                    170,                0.53304,                0.50178,                 1.0965,                0.65027,                0.58353,                 0.6217,                0.41172,                 1.2437,                 1.3298,                 2.1165,             0.00013615,             0.00013615,             0.00013615
                    171,                0.53437,                0.50007,                 1.0972,                0.62928,                0.60076,                0.63496,                0.41506,                 1.2443,                 1.3398,                 2.1424,             0.00013203,             0.00013203,             0.00013203
                    172,                0.54438,                0.52134,                 1.0955,                0.69908,                0.55882,                0.62909,                0.41302,                 1.2584,                 1.3851,                 2.1794,             0.00012791,             0.00012791,             0.00012791
                    173,                0.52842,                0.50804,                 1.0888,                0.64771,                0.55752,                0.61029,                0.40225,                 1.2842,                  1.422,                  2.234,             0.00012378,             0.00012378,             0.00012378
                    174,                0.53966,                0.50262,                 1.0945,                0.68063,                0.53438,                0.62547,                 0.4185,                 1.2796,                 1.4106,                 2.2309,             0.00011966,             0.00011966,             0.00011966
                    175,                0.52497,                0.49295,                 1.0915,                0.69385,                0.54245,                0.62287,                0.41094,                 1.2585,                 1.3919,                 2.1955,             0.00011554,             0.00011554,             0.00011554
                    176,                 0.5291,                0.48966,                 1.0917,                0.62867,                0.57704,                0.62652,                0.42366,                 1.2472,                 1.3922,                 2.1664,             0.00011141,             0.00011141,             0.00011141
                    177,                 0.5179,                0.49035,                 1.0835,                0.57897,                0.63398,                0.62301,                0.42017,                 1.2657,                 1.3966,                 2.2024,             0.00010729,             0.00010729,             0.00010729
                    178,                0.52276,                0.49188,                 1.0924,                0.70885,                0.52943,                0.62224,                0.41563,                 1.2774,                 1.3566,                 2.2281,             0.00010317,             0.00010317,             0.00010317
                    179,                0.51883,                0.48655,                 1.0816,                0.60978,                0.59206,                0.62208,                0.41697,                 1.2632,                 1.4116,                 2.2166,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    180,                0.51064,                0.47995,                 1.0784,                 0.5837,                0.65734,                0.63455,                0.42361,                 1.2547,                 1.3585,                  2.217,              9.492e-05,              9.492e-05,              9.492e-05
                    181,                0.50981,                0.47994,                 1.0815,                0.65423,                0.55955,                0.62335,                0.41855,                 1.2586,                 1.3544,                 2.2331,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    182,                0.51072,                0.49022,                 1.0825,                 0.6941,                0.54401,                0.63463,                0.42592,                   1.25,                 1.3856,                 2.2186,             8.6674e-05,             8.6674e-05,             8.6674e-05
                    183,                 0.5021,                 0.4743,                 1.0734,                0.66121,                0.55009,                0.62279,                0.41133,                 1.2482,                 1.4324,                 2.2104,              8.255e-05,              8.255e-05,              8.255e-05
                    184,                0.50742,                0.46821,                 1.0775,                0.56375,                0.65825,                0.62596,                0.41541,                 1.2444,                 1.4086,                 2.2043,             7.8427e-05,             7.8427e-05,             7.8427e-05
                    185,                0.49489,                0.46178,                 1.0717,                 0.6561,                0.55828,                0.62341,                0.41138,                 1.2465,                 1.4069,                 2.2216,             7.4304e-05,             7.4304e-05,             7.4304e-05
                    186,                0.50743,                 0.4712,                 1.0771,                0.65829,                0.55176,                0.62457,                0.41388,                 1.2462,                 1.4118,                  2.214,              7.018e-05,              7.018e-05,              7.018e-05
                    187,                0.49233,                0.45416,                 1.0667,                0.64382,                0.55826,                0.62443,                0.41118,                 1.2663,                 1.4289,                 2.2409,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    188,                0.48395,                0.46023,                 1.0639,                0.66244,                 0.5565,                0.61993,                0.40898,                 1.2636,                 1.4194,                 2.2378,             6.1934e-05,             6.1934e-05,             6.1934e-05
                    189,                0.49668,                0.46739,                 1.0683,                0.62833,                0.56053,                0.62188,                0.40747,                 1.2637,                 1.4402,                 2.2505,              5.781e-05,              5.781e-05,              5.781e-05
                    190,                 0.4936,                0.45269,                 1.0725,                0.62882,                0.56694,                0.61619,                  0.404,                 1.2584,                 1.4364,                  2.249,             5.3687e-05,             5.3687e-05,             5.3687e-05
                    191,                0.31913,                0.22337,                0.94712,                0.64649,                0.56973,                0.61971,                0.40593,                 1.2587,                 1.4068,                 2.2593,             4.9564e-05,             4.9564e-05,             4.9564e-05
                    192,                0.31244,                0.20624,                 0.9393,                0.65749,                0.58817,                0.62042,                 0.4068,                 1.2592,                  1.406,                 2.2521,              4.544e-05,              4.544e-05,              4.544e-05
                    193,                0.30205,                0.20055,                0.93408,                0.65838,                0.58295,                0.61863,                0.40066,                 1.2604,                 1.4101,                 2.2553,             4.1317e-05,             4.1317e-05,             4.1317e-05
                    194,                0.30258,                0.19328,                0.93158,                0.67028,                0.57111,                 0.6184,                  0.398,                  1.271,                 1.4185,                 2.2692,             3.7193e-05,             3.7193e-05,             3.7193e-05
                    195,                0.29737,                  0.201,                0.93138,                0.66416,                0.57808,                0.62335,                0.40313,                 1.2681,                 1.3997,                 2.2679,              3.307e-05,              3.307e-05,              3.307e-05
                    196,                0.29568,                0.19091,                0.92806,                0.66746,                0.58314,                0.62685,                0.40521,                 1.2677,                 1.3794,                 2.2614,             2.8947e-05,             2.8947e-05,             2.8947e-05
                    197,                0.29201,                0.19332,                0.92642,                0.67189,                0.58202,                0.62278,                0.40388,                 1.2638,                 1.3929,                  2.257,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    198,                0.28919,                0.18678,                 0.9301,                0.65325,                0.58887,                0.62228,                0.40694,                  1.262,                 1.3989,                 2.2518,               2.07e-05,               2.07e-05,               2.07e-05
                    199,                0.28605,                   0.18,                 0.9216,                0.65594,                0.58599,                0.62642,                  0.409,                 1.2601,                 1.3979,                 2.2527,             1.6577e-05,             1.6577e-05,             1.6577e-05
                    200,                0.28163,                0.18002,                0.92032,                0.63737,                0.59059,                0.62641,                0.40916,                 1.2589,                  1.392,                 2.2569,             1.2453e-05,             1.2453e-05,             1.2453e-05
