                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.58706,                0.47138,                 1.0898,                0.74709,                0.59215,                0.65327,                0.41476,                  1.315,                 1.2407,                 2.0191,             0.00021862,             0.00021862,             0.00021862
                    151,                0.59341,                0.47031,                 1.0885,                0.63415,                0.63999,                 0.6532,                0.42155,                 1.3073,                 1.1822,                 2.0115,              0.0002145,              0.0002145,              0.0002145
                    152,                0.57825,                  0.461,                 1.0837,                0.77601,                0.55754,                0.66365,                0.42959,                 1.3081,                   1.15,                 2.0119,             0.00021037,             0.00021037,             0.00021037
                    153,                0.58504,                0.46416,                  1.084,                0.73914,                0.58662,                0.65683,                0.42823,                 1.3003,                 1.2096,                 1.9995,             0.00020625,             0.00020625,             0.00020625
                    154,                0.58774,                0.46213,                 1.0846,                0.74544,                0.56777,                0.65502,                0.42295,                  1.312,                 1.2049,                 2.0112,             0.00020213,             0.00020213,             0.00020213
                    155,                0.58383,                0.46843,                 1.0838,                0.69635,                 0.6264,                0.66618,                0.43266,                 1.3186,                 1.2097,                 2.0375,               0.000198,               0.000198,               0.000198
                    156,                0.58048,                0.45679,                 1.0791,                0.71064,                0.60401,                0.64834,                0.42242,                 1.3206,                 1.2673,                 2.0415,             0.00019388,             0.00019388,             0.00019388
                    157,                0.57684,                0.44848,                 1.0764,                0.73365,                0.58808,                0.66096,                0.42752,                 1.3338,                 1.2541,                 2.0478,             0.00018976,             0.00018976,             0.00018976
                    158,                0.57078,                0.45006,                  1.077,                0.72201,                0.59333,                 0.6476,                0.41848,                 1.3252,                 1.2666,                 2.0408,             0.00018563,             0.00018563,             0.00018563
                    159,                0.57358,                0.45567,                 1.0819,                0.77827,                0.57852,                0.64905,                0.42203,                 1.3225,                 1.2674,                 2.0445,             0.00018151,             0.00018151,             0.00018151
                    160,                0.57819,                0.46292,                 1.0821,                0.73785,                0.61638,                0.65957,                0.43349,                 1.3358,                 1.2558,                 2.0542,             0.00017739,             0.00017739,             0.00017739
                    161,                0.56734,                0.44456,                 1.0688,                0.75405,                0.62045,                0.66634,                0.43451,                   1.31,                 1.2205,                 2.0305,             0.00017326,             0.00017326,             0.00017326
                    162,                0.57333,                0.43957,                 1.0687,                0.71514,                0.63476,                0.66714,                0.43162,                 1.3106,                 1.2421,                 2.0427,             0.00016914,             0.00016914,             0.00016914
                    163,                0.56474,                0.44458,                 1.0741,                0.81155,                0.60152,                0.66211,                0.42565,                 1.3265,                 1.2508,                 2.0472,             0.00016502,             0.00016502,             0.00016502
                    164,                0.56455,                0.43978,                 1.0725,                0.72098,                0.61888,                0.65776,                0.42996,                 1.3187,                 1.2436,                 2.0469,             0.00016089,             0.00016089,             0.00016089
                    165,                  0.565,                0.44345,                 1.0678,                0.79399,                0.56338,                0.65288,                0.42399,                 1.3132,                 1.2436,                   2.04,             0.00015677,             0.00015677,             0.00015677
                    166,                 0.5613,                0.44553,                 1.0704,                0.77505,                0.58209,                0.64676,                0.41626,                 1.3308,                 1.2559,                 2.0775,             0.00015265,             0.00015265,             0.00015265
                    167,                0.56021,                0.43512,                  1.064,                0.80876,                 0.5705,                0.65152,                0.42018,                  1.345,                 1.2606,                 2.0759,             0.00014852,             0.00014852,             0.00014852
                    168,                0.56029,                0.43801,                 1.0683,                0.78765,                0.57775,                0.63267,                0.41231,                 1.3258,                 1.2699,                 2.0611,              0.0001444,              0.0001444,              0.0001444
                    169,                0.55369,                0.42883,                 1.0653,                0.72724,                0.58035,                0.63011,                0.40498,                 1.3248,                 1.2827,                 2.0581,             0.00014028,             0.00014028,             0.00014028
                    170,                0.56547,                0.43958,                 1.0689,                0.70041,                0.58698,                0.61991,                0.39793,                 1.3298,                 1.2902,                 2.0728,             0.00013615,             0.00013615,             0.00013615
                    171,                 0.5531,                0.42603,                 1.0668,                0.79087,                0.52229,                0.61715,                0.39639,                 1.3158,                 1.3033,                 2.0664,             0.00013203,             0.00013203,             0.00013203
                    172,                 0.5571,                0.42973,                 1.0615,                0.77509,                0.52863,                0.61283,                0.39118,                 1.3336,                 1.3165,                 2.0698,             0.00012791,             0.00012791,             0.00012791
                    173,                0.55094,                0.42796,                 1.0567,                0.75335,                0.56614,                0.62529,                0.40073,                 1.3458,                  1.323,                  2.081,             0.00012378,             0.00012378,             0.00012378
                    174,                0.54237,                 0.4293,                 1.0609,                 0.6169,                0.63692,                0.62685,                 0.4036,                 1.3244,                 1.3035,                 2.0611,             0.00011966,             0.00011966,             0.00011966
                    175,                0.54571,                0.43077,                 1.0653,                 0.6655,                0.61985,                0.64003,                0.41647,                  1.337,                  1.293,                 2.0812,             0.00011554,             0.00011554,             0.00011554
                    176,                0.54842,                 0.4284,                 1.0631,                0.68485,                0.60125,                0.63914,                0.40892,                  1.346,                 1.3091,                 2.0929,             0.00011141,             0.00011141,             0.00011141
                    177,                0.53936,                0.41895,                 1.0592,                 0.6938,                0.60109,                0.63595,                0.41413,                 1.3514,                  1.308,                 2.1007,             0.00010729,             0.00010729,             0.00010729
                    178,                0.54326,                0.41635,                 1.0584,                0.65857,                0.60301,                0.63112,                0.40743,                 1.3337,                 1.3114,                 2.0811,             0.00010317,             0.00010317,             0.00010317
                    179,                0.53867,                0.42283,                 1.0597,                0.65534,                 0.6159,                0.63725,                0.41187,                 1.3348,                 1.2957,                 2.0823,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    180,                0.53339,                0.41457,                 1.0506,                 0.6271,                0.64039,                0.64138,                0.41246,                  1.331,                 1.3046,                 2.0812,              9.492e-05,              9.492e-05,              9.492e-05
                    181,                0.54035,                0.41844,                 1.0615,                 0.7287,                0.56432,                0.64088,                0.41355,                 1.3365,                 1.3063,                 2.0875,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    182,                0.53209,                0.42083,                 1.0554,                0.69614,                0.58176,                0.63383,                0.40478,                 1.3413,                 1.3131,                 2.0905,             8.6674e-05,             8.6674e-05,             8.6674e-05
                    183,                0.53767,                0.41915,                 1.0531,                0.62651,                0.62415,                0.63335,                0.41192,                 1.3358,                 1.3005,                 2.0789,              8.255e-05,              8.255e-05,              8.255e-05
                    184,                0.53503,                0.41559,                 1.0511,                0.79171,                0.52789,                0.64226,                0.41456,                 1.3327,                 1.3081,                 2.0788,             7.8427e-05,             7.8427e-05,             7.8427e-05
                    185,                0.52358,                0.40382,                 1.0457,                0.61967,                0.62453,                0.64376,                0.41834,                 1.3238,                 1.3006,                 2.0634,             7.4304e-05,             7.4304e-05,             7.4304e-05
                    186,                0.52481,                0.41363,                 1.0508,                0.71526,                0.57078,                0.64402,                0.41947,                 1.3241,                 1.3053,                 2.0629,              7.018e-05,              7.018e-05,              7.018e-05
                    187,                0.51989,                0.40328,                 1.0466,                0.68604,                 0.5868,                0.64271,                0.41531,                 1.3302,                 1.3159,                 2.0756,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    188,                0.53096,                0.41058,                 1.0576,                0.75854,                0.55155,                0.63848,                0.41187,                 1.3314,                 1.3139,                 2.0936,             6.1934e-05,             6.1934e-05,             6.1934e-05
                    189,                 0.5309,                0.41024,                 1.0553,                0.73952,                0.56012,                0.63822,                0.41084,                 1.3306,                 1.3083,                 2.0911,              5.781e-05,              5.781e-05,              5.781e-05
                    190,                0.52582,                0.40504,                 1.0533,                0.64384,                0.62707,                0.64305,                0.41666,                 1.3222,                 1.2883,                 2.0799,             5.3687e-05,             5.3687e-05,             5.3687e-05
                    191,                0.40312,                 0.2695,                0.99066,                0.74475,                0.54089,                0.62698,                0.40502,                 1.3174,                 1.2656,                 2.0883,             4.9564e-05,             4.9564e-05,             4.9564e-05
                    192,                0.38875,                0.24928,                0.98039,                0.79834,                0.52304,                0.62815,                0.41185,                 1.3124,                 1.2649,                 2.0943,              4.544e-05,              4.544e-05,              4.544e-05
                    193,                0.38614,                0.24865,                0.96981,                0.71756,                0.55362,                0.62438,                0.41253,                   1.31,                 1.2799,                 2.1032,             4.1317e-05,             4.1317e-05,             4.1317e-05
                    194,                0.38503,                 0.2407,                0.97073,                0.74586,                0.55395,                0.62169,                0.41024,                 1.3096,                  1.282,                 2.1096,             3.7193e-05,             3.7193e-05,             3.7193e-05
                    195,                0.37186,                0.24127,                0.96186,                0.74419,                0.55167,                0.61412,                0.40463,                 1.3092,                 1.2802,                 2.1132,              3.307e-05,              3.307e-05,              3.307e-05
                    196,                0.37645,                0.24169,                0.96681,                0.75495,                0.54064,                0.61851,                0.40801,                 1.3088,                 1.2841,                 2.1128,             2.8947e-05,             2.8947e-05,             2.8947e-05
                    197,                0.37538,                0.23748,                0.95264,                0.74086,                   0.54,                0.61757,                0.40552,                 1.3066,                 1.2887,                 2.1123,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    198,                  0.368,                0.23443,                0.96602,                0.72228,                0.54852,                0.61645,                0.40602,                 1.2986,                 1.2915,                 2.1026,               2.07e-05,               2.07e-05,               2.07e-05
                    199,                0.36396,                 0.2309,                 0.9529,                0.73325,                0.56129,                0.61925,                0.40945,                 1.2953,                 1.2905,                  2.103,             1.6577e-05,             1.6577e-05,             1.6577e-05
                    200,                0.36668,                0.23162,                0.95948,                0.72656,                0.56355,                0.61806,                0.40861,                 1.2965,                 1.2944,                 2.1078,             1.2453e-05,             1.2453e-05,             1.2453e-05
