                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    207,                0.68688,                0.56635,                 1.1385,                0.63945,                  0.594,                0.61738,                0.39454,                 1.3427,                 1.3241,                 1.9931,              0.0079606,              0.0079606,              0.0079606
                    208,                 0.6933,                0.55976,                 1.1452,                0.66461,                0.58231,                0.61523,                0.39017,                 1.3532,                 1.3581,                 2.0116,              0.0079507,              0.0079507,              0.0079507
                    209,                0.67531,                0.54366,                 1.1257,                0.66432,                0.59383,                0.63156,                0.39996,                  1.357,                 1.3392,                 2.0228,              0.0079408,              0.0079408,              0.0079408
                    210,                 0.6935,                0.57304,                 1.1365,                0.65564,                0.58787,                 0.6194,                0.38925,                 1.3616,                 1.3707,                 2.0352,              0.0079309,              0.0079309,              0.0079309
                    211,                0.68727,                0.56853,                  1.139,                0.71549,                0.55931,                0.63946,                0.39777,                 1.3597,                 1.3568,                 2.0298,               0.007921,               0.007921,               0.007921
                    212,                0.67317,                0.56015,                 1.1348,                0.69206,                0.56986,                0.63478,                0.40716,                 1.3583,                 1.3549,                 2.0185,              0.0079111,              0.0079111,              0.0079111
                    213,                 0.6792,                0.55323,                 1.1301,                0.63277,                0.62138,                0.62632,                0.39219,                 1.3551,                 1.3584,                 2.0208,              0.0079012,              0.0079012,              0.0079012
                    214,                 0.6681,                0.55475,                 1.1292,                0.56906,                0.63522,                0.62296,                0.39195,                 1.3628,                 1.3872,                 2.0326,              0.0078913,              0.0078913,              0.0078913
                    215,                0.68023,                0.56382,                 1.1233,                0.61359,                0.62224,                0.61507,                0.39064,                  1.356,                 1.4045,                 2.0181,              0.0078814,              0.0078814,              0.0078814
                    216,                0.67342,                0.54099,                  1.126,                0.61646,                0.60838,                0.62706,                0.39339,                 1.3606,                 1.3994,                 2.0256,              0.0078715,              0.0078715,              0.0078715
                    217,                 0.6734,                0.55487,                 1.1258,                0.59949,                0.64886,                0.62655,                0.39907,                 1.3647,                  1.378,                 2.0366,              0.0078616,              0.0078616,              0.0078616
                    218,                0.68592,                0.55732,                 1.1361,                0.62855,                0.63458,                0.62751,                0.40826,                 1.3596,                 1.3853,                 2.0181,              0.0078517,              0.0078517,              0.0078517
                    219,                0.67276,                0.54829,                 1.1201,                0.67897,                0.58514,                0.63503,                0.41205,                 1.3459,                 1.3772,                 2.0052,              0.0078418,              0.0078418,              0.0078418
                    220,                0.66967,                0.55232,                 1.1282,                0.69433,                 0.6011,                0.63778,                0.40922,                 1.3464,                 1.3706,                 2.0162,              0.0078319,              0.0078319,              0.0078319
                    221,                0.68074,                0.56776,                 1.1347,                 0.6689,                0.57331,                0.61607,                 0.3938,                 1.3445,                 1.3492,                 2.0124,               0.007822,               0.007822,               0.007822
                    222,                0.66867,                0.54867,                  1.125,                0.64228,                0.58419,                 0.6209,                0.39528,                 1.3461,                 1.3534,                 2.0193,              0.0078121,              0.0078121,              0.0078121
                    223,                0.66134,                0.54578,                 1.1254,                0.65991,                0.59687,                0.63196,                0.40321,                 1.3652,                 1.3695,                 2.0419,              0.0078022,              0.0078022,              0.0078022
                    224,                0.67877,                0.56512,                 1.1241,                0.65509,                0.60455,                0.63148,                0.40438,                 1.3607,                 1.3537,                 2.0357,              0.0077923,              0.0077923,              0.0077923
                    225,                0.68085,                0.55507,                 1.1321,                 0.7884,                0.52329,                0.62453,                0.39996,                 1.3659,                 1.3534,                 2.0395,              0.0077824,              0.0077824,              0.0077824
                    226,                0.66815,                0.54127,                 1.1216,                0.76843,                0.54911,                0.63197,                0.40717,                 1.3501,                 1.3694,                 2.0243,              0.0077725,              0.0077725,              0.0077725
                    227,                0.67036,                0.55248,                 1.1278,                0.70535,                0.59509,                0.63359,                0.40566,                 1.3467,                 1.3791,                 2.0159,              0.0077626,              0.0077626,              0.0077626
                    228,                0.67157,                0.54354,                 1.1302,                0.73713,                 0.5845,                0.63806,                0.40997,                 1.3394,                  1.368,                 2.0145,              0.0077527,              0.0077527,              0.0077527
                    229,                0.67061,                 0.5415,                 1.1292,                0.71398,                 0.5658,                0.65199,                0.41745,                 1.3362,                  1.373,                 2.0035,              0.0077428,              0.0077428,              0.0077428
                    230,                0.66858,                0.54239,                  1.131,                0.70302,                0.56316,                0.63607,                 0.4023,                 1.3396,                 1.3817,                 2.0014,              0.0077329,              0.0077329,              0.0077329
                    231,                0.65616,                0.53423,                 1.1216,                 0.6102,                0.62277,                0.63945,                0.41096,                 1.3343,                 1.3913,                 2.0024,               0.007723,               0.007723,               0.007723
                    232,                0.66688,                0.54642,                 1.1211,                0.59321,                0.66365,                0.64612,                0.40969,                 1.3359,                 1.3813,                 2.0065,              0.0077131,              0.0077131,              0.0077131
                    233,                0.66113,                0.54844,                 1.1182,                0.71236,                0.56444,                0.63835,                0.40812,                 1.3348,                 1.3472,                 2.0105,              0.0077032,              0.0077032,              0.0077032
                    234,                0.64656,                0.52009,                 1.1107,                0.72141,                0.56848,                0.63445,                0.41073,                  1.329,                 1.3736,                 2.0094,              0.0076933,              0.0076933,              0.0076933
                    235,                0.66573,                0.54307,                 1.1228,                0.73971,                0.56458,                0.63003,                0.40272,                 1.3312,                 1.3567,                 2.0162,              0.0076834,              0.0076834,              0.0076834
                    236,                0.65751,                0.53016,                 1.1218,                0.73129,                0.59103,                0.63838,                0.40674,                 1.3168,                 1.3884,                 2.0095,              0.0076735,              0.0076735,              0.0076735
                    237,                0.66393,                0.53687,                 1.1124,                0.71159,                0.61269,                0.63791,                0.40273,                 1.3201,                 1.3717,                 2.0325,              0.0076636,              0.0076636,              0.0076636
                    238,                0.64738,                0.52378,                 1.1146,                 0.6833,                0.60874,                0.62995,                 0.3997,                 1.3348,                 1.3728,                 2.0407,              0.0076537,              0.0076537,              0.0076537
                    239,                0.65403,                0.52806,                 1.1127,                0.74874,                0.57345,                0.63616,                 0.3964,                 1.3287,                 1.3858,                 2.0247,              0.0076438,              0.0076438,              0.0076438
                    240,                0.66499,                0.53637,                 1.1184,                0.66164,                0.62405,                0.63785,                0.39932,                 1.3455,                 1.4084,                 2.0349,              0.0076339,              0.0076339,              0.0076339
                    241,                0.65812,                0.53424,                 1.1156,                0.67473,                0.61806,                0.63629,                0.39584,                 1.3553,                  1.393,                 2.0541,               0.007624,               0.007624,               0.007624
                    242,                0.65373,                0.52923,                 1.1173,                0.66921,                0.62695,                0.64488,                0.39971,                 1.3513,                 1.3667,                 2.0543,              0.0076141,              0.0076141,              0.0076141
                    243,                0.66087,                0.52843,                 1.1135,                0.63479,                0.63889,                0.64039,                0.40285,                 1.3461,                 1.3605,                  2.052,              0.0076042,              0.0076042,              0.0076042
                    244,                0.65363,                0.53864,                 1.1178,                0.67572,                0.61225,                0.64774,                 0.4094,                 1.3512,                 1.3603,                 2.0657,              0.0075943,              0.0075943,              0.0075943
                    245,                0.65512,                0.53944,                 1.1114,                0.64545,                0.64246,                0.64804,                0.41107,                 1.3523,                 1.3448,                 2.0589,              0.0075844,              0.0075844,              0.0075844
                    246,                0.64707,                0.53012,                 1.1149,                0.66951,                0.62123,                0.63801,                 0.4036,                 1.3639,                 1.3308,                 2.0678,              0.0075745,              0.0075745,              0.0075745
                    247,                0.65305,                0.52257,                 1.1142,                0.69156,                0.61985,                0.64261,                0.40342,                 1.3568,                 1.3266,                  2.062,              0.0075646,              0.0075646,              0.0075646
                    248,                0.65554,                0.54472,                 1.1144,                 0.6907,                0.61443,                0.64976,                0.40283,                 1.3583,                 1.3433,                 2.0641,              0.0075547,              0.0075547,              0.0075547
                    249,                 0.6565,                0.53121,                 1.1179,                0.67914,                0.62357,                0.65561,                0.40678,                 1.3612,                 1.3481,                 2.0671,              0.0075448,              0.0075448,              0.0075448
                    250,                0.65798,                 0.5292,                  1.125,                0.66725,                0.61861,                0.65065,                0.40771,                 1.3622,                 1.3709,                 2.0611,              0.0075349,              0.0075349,              0.0075349
                    251,                0.65219,                0.52788,                 1.1183,                0.73637,                0.54954,                0.63641,                0.39759,                 1.3601,                 1.3844,                 2.0633,               0.007525,               0.007525,               0.007525
                    252,                0.65146,                0.53187,                 1.1154,                0.63829,                 0.6194,                0.63452,                 0.3953,                 1.3512,                 1.3936,                 2.0532,              0.0075151,              0.0075151,              0.0075151
                    253,                0.65039,                0.52125,                 1.1088,                0.67826,                0.58503,                0.63276,                0.39176,                 1.3495,                 1.3801,                 2.0562,              0.0075052,              0.0075052,              0.0075052
                    254,                0.64608,                0.52207,                 1.1094,                0.73071,                0.55035,                0.61904,                0.38593,                 1.3553,                 1.3909,                  2.064,              0.0074953,              0.0074953,              0.0074953
                    255,                0.64653,                0.52176,                 1.1116,                0.73488,                0.56017,                0.61607,                0.38297,                 1.3485,                 1.4019,                 2.0495,              0.0074854,              0.0074854,              0.0074854
                    256,                0.64854,                0.51919,                 1.0997,                0.73672,                0.55442,                0.61138,                0.38203,                 1.3501,                 1.3803,                 2.0487,              0.0074755,              0.0074755,              0.0074755
                    257,                0.63408,                0.50753,                 1.1049,                0.72137,                0.55968,                0.61822,                0.38609,                  1.349,                 1.3914,                 2.0511,              0.0074656,              0.0074656,              0.0074656
                    258,                0.64314,                0.51998,                  1.109,                0.70217,                0.57873,                0.60772,                0.38323,                 1.3479,                  1.371,                 2.0486,              0.0074557,              0.0074557,              0.0074557
                    259,                0.63547,                0.51872,                 1.1051,                0.67078,                 0.5911,                0.60534,                0.38175,                 1.3605,                 1.3829,                 2.0642,              0.0074458,              0.0074458,              0.0074458
                    260,                0.64707,                0.52567,                  1.109,                0.66043,                0.60345,                 0.6159,                 0.3852,                 1.3545,                  1.375,                 2.0629,              0.0074359,              0.0074359,              0.0074359
                    261,                0.64464,                0.51568,                 1.1107,                 0.6396,                0.60713,                0.61021,                0.38183,                 1.3529,                 1.3681,                 2.0618,               0.007426,               0.007426,               0.007426
                    262,                0.63835,                0.50594,                 1.0987,                0.65422,                0.59109,                0.60866,                0.38185,                 1.3479,                 1.3798,                 2.0627,              0.0074161,              0.0074161,              0.0074161
                    263,                0.64421,                0.52904,                 1.1044,                 0.6584,                0.58441,                0.60744,                0.38153,                 1.3432,                  1.372,                 2.0514,              0.0074062,              0.0074062,              0.0074062
                    264,                0.64439,                0.51474,                  1.116,                0.63847,                0.60645,                0.61292,                0.38097,                 1.3442,                 1.3703,                  2.053,              0.0073963,              0.0073963,              0.0073963
                    265,                0.64896,                0.50905,                 1.0979,                0.73852,                0.54543,                0.61141,                 0.3822,                 1.3501,                 1.3719,                 2.0482,              0.0073864,              0.0073864,              0.0073864
                    266,                0.63835,                0.50622,                 1.1032,                 0.7297,                0.54884,                0.61041,                0.37967,                 1.3474,                 1.3668,                 2.0482,              0.0073765,              0.0073765,              0.0073765
                    267,                0.61857,                0.49974,                 1.0977,                0.72948,                0.56445,                0.61986,                0.38293,                 1.3604,                 1.3685,                 2.0691,              0.0073666,              0.0073666,              0.0073666
                    268,                0.62853,                0.50697,                 1.1102,                0.65372,                0.61291,                0.62436,                0.38669,                 1.3674,                 1.3621,                 2.0774,              0.0073567,              0.0073567,              0.0073567
                    269,                 0.6273,                0.50792,                 1.0972,                0.74307,                0.58669,                 0.6266,                0.39213,                 1.3628,                 1.3581,                 2.0764,              0.0073468,              0.0073468,              0.0073468
                    270,                0.64242,                0.51321,                 1.1074,                 0.7243,                0.59516,                0.62078,                0.38675,                 1.3688,                 1.3653,                 2.0796,              0.0073369,              0.0073369,              0.0073369
                    271,                0.63794,                0.51003,                 1.1048,                0.67357,                0.60025,                 0.6224,                0.39065,                 1.3643,                 1.3753,                  2.078,               0.007327,               0.007327,               0.007327
                    272,                0.63442,                0.51077,                 1.1105,                0.66442,                0.60413,                0.62093,                0.39366,                 1.3543,                  1.376,                 2.0625,              0.0073171,              0.0073171,              0.0073171
                    273,                0.63027,                 0.5122,                 1.1074,                0.76656,                0.56942,                 0.6218,                0.39699,                 1.3492,                 1.3778,                  2.057,              0.0073072,              0.0073072,              0.0073072
                    274,                0.62572,                0.49358,                 1.0978,                0.75798,                0.57391,                0.62047,                0.39506,                 1.3462,                 1.3853,                 2.0547,              0.0072973,              0.0072973,              0.0072973
                    275,                0.62279,                0.50022,                 1.0985,                0.76959,                 0.5666,                0.62033,                0.39756,                 1.3346,                 1.3635,                 2.0507,              0.0072874,              0.0072874,              0.0072874
                    276,                0.62704,                0.50849,                 1.0909,                0.75923,                0.56766,                0.62549,                0.39939,                 1.3415,                 1.3619,                  2.057,              0.0072775,              0.0072775,              0.0072775
                    277,                0.61383,                0.49749,                  1.089,                0.65146,                0.60974,                0.62618,                0.39537,                 1.3505,                 1.3647,                 2.0617,              0.0072676,              0.0072676,              0.0072676
                    278,                0.62364,                0.48566,                 1.0914,                0.74857,                0.55682,                0.62616,                0.39546,                 1.3586,                 1.3854,                 2.0663,              0.0072577,              0.0072577,              0.0072577
                    279,                0.62335,                 0.5097,                 1.0992,                0.74015,                0.56634,                 0.6246,                0.39768,                 1.3569,                 1.3834,                 2.0632,              0.0072478,              0.0072478,              0.0072478
                    280,                0.62999,                0.49523,                 1.0975,                0.74057,                 0.5528,                0.61536,                0.39795,                  1.362,                 1.3877,                 2.0631,              0.0072379,              0.0072379,              0.0072379
                    281,                0.62411,                0.49809,                  1.104,                0.73442,                0.56504,                0.62223,                0.39768,                 1.3575,                 1.3816,                  2.053,               0.007228,               0.007228,               0.007228
                    282,                0.63031,                0.50689,                 1.1014,                0.74089,                0.57909,                0.62477,                0.40317,                 1.3556,                 1.3878,                 2.0547,              0.0072181,              0.0072181,              0.0072181
                    283,                0.62086,                0.49168,                  1.096,                0.75112,                0.56097,                0.62485,                0.40274,                 1.3609,                  1.391,                 2.0662,              0.0072082,              0.0072082,              0.0072082
                    284,                0.63576,                0.50338,                 1.0964,                0.74365,                0.56605,                0.62465,                0.40179,                 1.3636,                 1.3992,                 2.0701,              0.0071983,              0.0071983,              0.0071983
                    285,                0.64395,                0.50419,                 1.0993,                0.73607,                0.56124,                0.61227,                 0.3994,                 1.3694,                 1.4073,                 2.0751,              0.0071884,              0.0071884,              0.0071884
                    286,                0.61598,                0.49061,                 1.0941,                0.74185,                0.56236,                  0.625,                0.40606,                 1.3699,                 1.3944,                 2.0807,              0.0071785,              0.0071785,              0.0071785
                    287,                 0.6144,                0.49903,                 1.0953,                0.74587,                0.56663,                0.62964,                0.40782,                 1.3789,                 1.3946,                 2.0901,              0.0071686,              0.0071686,              0.0071686
                    288,                0.62449,                0.50524,                 1.0925,                 0.6432,                0.63151,                0.63049,                0.41046,                 1.3765,                 1.3853,                 2.0909,              0.0071587,              0.0071587,              0.0071587
                    289,                0.61701,                0.49668,                 1.0953,                0.65478,                0.62787,                0.62704,                0.40999,                 1.3717,                 1.3774,                 2.0934,              0.0071488,              0.0071488,              0.0071488
                    290,                0.61308,                0.48981,                  1.091,                0.64972,                 0.6246,                0.62358,                0.40498,                 1.3679,                 1.3992,                  2.084,              0.0071389,              0.0071389,              0.0071389
                    291,                0.62225,                 0.4886,                 1.0928,                0.62019,                0.63691,                0.61976,                0.40034,                 1.3706,                 1.3993,                 2.0862,               0.007129,               0.007129,               0.007129
                    292,                0.62205,                0.49996,                 1.0933,                0.66427,                0.57971,                0.61561,                0.39675,                 1.3773,                 1.3984,                 2.0949,              0.0071191,              0.0071191,              0.0071191
                    293,                0.61571,                0.48725,                 1.0845,                0.62106,                0.62787,                 0.6179,                0.39776,                 1.3866,                 1.4108,                 2.1035,              0.0071092,              0.0071092,              0.0071092
                    294,                0.62279,                0.49754,                 1.1023,                0.63749,                0.60708,                0.61524,                0.39596,                  1.386,                 1.4176,                 2.1036,              0.0070993,              0.0070993,              0.0070993
                    295,                0.61983,                0.50042,                  1.095,                0.64148,                0.60732,                0.61577,                0.39219,                 1.3827,                 1.4233,                 2.1014,              0.0070894,              0.0070894,              0.0070894
                    296,                0.61323,                0.48542,                 1.0923,                0.69018,                0.57258,                0.61863,                0.39695,                 1.3836,                 1.4237,                 2.1004,              0.0070795,              0.0070795,              0.0070795
                    297,                0.61321,                 0.4954,                 1.0933,                0.73568,                0.56377,                0.62293,                0.39835,                 1.3835,                 1.4188,                 2.1023,              0.0070696,              0.0070696,              0.0070696
                    298,                0.62697,                0.49226,                 1.0935,                0.71799,                0.56328,                0.61776,                0.39512,                 1.3744,                 1.4367,                 2.0909,              0.0070597,              0.0070597,              0.0070597
                    299,                 0.6244,                 0.5045,                 1.0895,                0.71915,                0.55921,                 0.6167,                0.39388,                 1.3708,                 1.4409,                 2.0828,              0.0070498,              0.0070498,              0.0070498
                    300,                0.61339,                0.48464,                 1.0877,                0.72658,                 0.5566,                0.61512,                0.38899,                 1.3661,                 1.4414,                 2.0745,              0.0070399,              0.0070399,              0.0070399
                    301,                0.61612,                0.48481,                 1.0878,                0.74218,                0.55452,                0.61123,                0.38502,                  1.365,                 1.4373,                 2.0728,                0.00703,                0.00703,                0.00703
                    302,                0.61298,                0.49892,                  1.086,                0.75081,                0.54677,                0.61354,                0.38751,                 1.3659,                 1.4382,                 2.0765,              0.0070201,              0.0070201,              0.0070201
                    303,                0.61292,                  0.503,                 1.0861,                0.72507,                0.56676,                0.61846,                0.38992,                 1.3622,                 1.4382,                  2.074,              0.0070102,              0.0070102,              0.0070102
                    304,                0.60549,                0.47807,                 1.0851,                0.74983,                0.57139,                0.62179,                0.39013,                 1.3577,                 1.4216,                 2.0701,              0.0070003,              0.0070003,              0.0070003
                    305,                0.61043,                0.49311,                 1.0894,                0.73909,                0.57263,                0.62039,                0.39012,                 1.3579,                 1.4232,                 2.0714,              0.0069904,              0.0069904,              0.0069904
                    306,                0.61885,                0.48717,                 1.0861,                 0.7503,                0.56678,                0.61918,                0.39037,                 1.3572,                 1.4224,                 2.0724,              0.0069805,              0.0069805,              0.0069805
                    307,                0.61416,                0.49147,                 1.0868,                0.74228,                0.56789,                0.62372,                0.39536,                 1.3573,                  1.417,                 2.0725,              0.0069706,              0.0069706,              0.0069706
                    308,                0.59603,                0.46985,                 1.0802,                0.74847,                0.57033,                0.62149,                0.39347,                  1.361,                 1.4245,                  2.076,              0.0069607,              0.0069607,              0.0069607
                    309,                  0.606,                0.48389,                 1.0855,                0.75344,                0.56336,                0.61889,                0.39266,                 1.3643,                 1.4148,                 2.0792,              0.0069508,              0.0069508,              0.0069508
                    310,                0.60586,                0.48229,                 1.0896,                0.75822,                0.56188,                 0.6218,                0.39527,                 1.3639,                 1.4086,                 2.0843,              0.0069409,              0.0069409,              0.0069409
                    311,                0.61305,                0.48911,                 1.0853,                0.75978,                0.55768,                0.62361,                0.39496,                 1.3632,                 1.4099,                 2.0826,               0.006931,               0.006931,               0.006931
                    312,                0.62539,                0.50197,                 1.0978,                 0.7534,                0.56695,                0.61349,                0.38981,                 1.3632,                 1.4185,                 2.0847,              0.0069211,              0.0069211,              0.0069211
                    313,                0.59554,                0.47252,                 1.0789,                0.75227,                0.56488,                0.62011,                 0.3936,                 1.3585,                 1.4204,                 2.0845,              0.0069112,              0.0069112,              0.0069112
                    314,                0.60244,                0.47518,                 1.0793,                0.75686,                 0.5645,                0.61489,                0.38963,                 1.3538,                 1.4184,                 2.0848,              0.0069013,              0.0069013,              0.0069013
                    315,                0.60113,                0.48306,                 1.0924,                 0.7503,                0.57052,                0.61248,                0.38739,                 1.3451,                 1.4223,                 2.0778,              0.0068914,              0.0068914,              0.0068914
                    316,                 0.6093,                0.48083,                 1.0885,                0.73643,                  0.574,                0.61863,                0.38873,                  1.345,                 1.4184,                 2.0755,              0.0068815,              0.0068815,              0.0068815
                    317,                0.61412,                0.47928,                 1.0897,                0.73114,                0.57263,                0.61006,                 0.3879,                 1.3449,                 1.4053,                 2.0768,              0.0068716,              0.0068716,              0.0068716
                    318,                0.59881,                0.47584,                 1.0785,                0.73731,                0.57634,                0.61945,                 0.3917,                 1.3431,                 1.3964,                 2.0745,              0.0068617,              0.0068617,              0.0068617
                    319,                0.60424,                0.48015,                 1.0767,                0.74379,                0.57568,                0.62057,                0.38938,                 1.3442,                 1.3976,                  2.076,              0.0068518,              0.0068518,              0.0068518
                    320,                0.59805,                0.47165,                 1.0786,                 0.7399,                 0.5754,                0.62415,                0.39235,                 1.3412,                 1.3892,                 2.0738,              0.0068419,              0.0068419,              0.0068419
                    321,                0.60229,                0.47126,                 1.0763,                0.72715,                0.58344,                0.62591,                0.39133,                 1.3401,                 1.3868,                 2.0718,               0.006832,               0.006832,               0.006832
                    322,                0.60932,                0.47384,                 1.0783,                0.71171,                0.59674,                0.61929,                0.38794,                 1.3404,                 1.3774,                 2.0696,              0.0068221,              0.0068221,              0.0068221
                    323,                0.59516,                0.46846,                 1.0834,                0.70586,                0.59862,                0.61804,                0.38685,                 1.3465,                 1.3827,                 2.0712,              0.0068122,              0.0068122,              0.0068122
                    324,                0.59911,                0.47769,                 1.0802,                0.78699,                0.54753,                0.61596,                0.38571,                 1.3464,                 1.3805,                   2.07,              0.0068023,              0.0068023,              0.0068023
                    325,                0.59673,                0.47262,                 1.0828,                0.78959,                0.54753,                0.61782,                0.38695,                 1.3491,                 1.3802,                 2.0694,              0.0067924,              0.0067924,              0.0067924
                    326,                0.60013,                0.46995,                 1.0749,                0.79154,                0.54992,                0.61703,                0.38815,                 1.3493,                 1.3711,                 2.0664,              0.0067825,              0.0067825,              0.0067825
                    327,                0.60263,                0.47257,                 1.0903,                0.78507,                0.55232,                0.61582,                 0.3885,                  1.349,                 1.3677,                 2.0646,              0.0067726,              0.0067726,              0.0067726
                    328,                0.60235,                0.47567,                 1.0837,                0.77657,                  0.551,                0.61509,                0.38936,                 1.3486,                 1.3726,                 2.0616,              0.0067627,              0.0067627,              0.0067627
                    329,                 0.5859,                 0.4618,                  1.069,                0.77584,                0.54947,                0.62117,                0.39474,                 1.3437,                 1.3744,                 2.0553,              0.0067528,              0.0067528,              0.0067528
                    330,                0.61012,                0.47158,                 1.0829,                0.77756,                0.55658,                0.62308,                0.39654,                 1.3419,                 1.3688,                  2.053,              0.0067429,              0.0067429,              0.0067429
                    331,                0.59635,                0.46441,                 1.0771,                0.78047,                0.55818,                0.62324,                 0.3965,                 1.3395,                  1.372,                 2.0499,               0.006733,               0.006733,               0.006733
                    332,                0.59979,                0.46397,                 1.0754,                 0.7819,                0.55509,                0.61891,                0.39522,                 1.3398,                 1.3636,                 2.0528,              0.0067231,              0.0067231,              0.0067231
                    333,                0.59244,                0.47018,                 1.0781,                0.78164,                0.55905,                0.61882,                0.39444,                 1.3375,                 1.3675,                 2.0513,              0.0067132,              0.0067132,              0.0067132
                    334,                0.59281,                0.47632,                 1.0844,                0.78231,                0.55995,                0.61616,                 0.3968,                 1.3331,                 1.3729,                 2.0474,              0.0067033,              0.0067033,              0.0067033
                    335,                0.59785,                0.47594,                 1.0834,                0.78174,                0.55861,                0.61542,                0.39556,                 1.3311,                  1.358,                 2.0483,              0.0066934,              0.0066934,              0.0066934
                    336,                0.59715,                0.47366,                 1.0793,                 0.7515,                 0.5493,                0.60752,                0.39463,                 1.3319,                 1.3536,                 2.0494,              0.0066835,              0.0066835,              0.0066835
                    337,                0.58846,                   0.46,                 1.0816,                0.74638,                0.55855,                 0.6149,                 0.3978,                 1.3317,                 1.3572,                 2.0493,              0.0066736,              0.0066736,              0.0066736
                    338,                0.59352,                0.48072,                 1.0825,                 0.7786,                 0.5535,                0.61666,                0.39662,                 1.3313,                 1.3635,                 2.0511,              0.0066637,              0.0066637,              0.0066637
                    339,                0.59411,                0.46834,                 1.0806,                0.74607,                0.55099,                0.61414,                 0.3949,                 1.3319,                 1.3602,                 2.0514,              0.0066538,              0.0066538,              0.0066538
                    340,                0.60368,                0.46341,                 1.0797,                0.75753,                0.54916,                0.61124,                0.39212,                 1.3323,                 1.3557,                 2.0543,              0.0066439,              0.0066439,              0.0066439
